2004,成为VIP会员，可全面解锁所有课程哦！,"<p></p><p><strong>一、不要纠缠对方，认清现实</strong></p><p>“我们不适合，你可以找到更好的。”</p><p>“我只是把你当成朋友。”</p><p>“我还没有做好心理准备。”</p><p>——这是女孩常用的拒绝，意思等同于“我不喜欢你”。</p><p>其实表白本来就不是一个理智的行为。如果你能吸引她，那么不用表白，两人自然而然就能够密切联系、约会、牵手、确定关系了。如果她一直以来都和你保持朋友界限的，那证明她并未考虑到你，你的表白也不能为你增加一丁点吸引力。</p><p>这种表白就只有两种结果，要么你默默等待，你可以做她的“朋友”，又名“备胎”；要么你一再纠缠，她彻底厌恶你。</p><p><strong>二、表白失败后的追求，用二次吸引</strong></p><p>表白被拒，意味着自己的需求感已经暴露在对方面前了，所以前期要采取情绪冷冻方法，这是最有效的及时止损的方式。</p><p>在表白失败后，如果你想追到你心仪的女孩，最根本的解决方式是二次吸引。因为你以前跟她相处、表白的那一套，是第一次吸引过程，已经以失败告终了，那意味着你需要换其它方式去吸引她。</p><p>比如说，表白后，因为需求感的充分暴露，以前聊得很开心的女孩，现在有点对你爱理不理了，那么你就可以采取情感冷冻的方式，不主动联系她，这样做是为了不会继续增加她的反感、困扰，而且女孩也会产生疑问“他就这样放弃了”，从而降低你的需求感。</p><p>又比如说，你们还有网络联系方式，那么你可以利用起来，发布你和其他女孩的合照、你高质量的生活展示、你积极的态度，她一旦看到后会觉得“原来他已经放下了，还过得不错嘛”，刺激她对你有正面的联想，而不是停留在过去对你“平凡”“没特色”“没有吸引力”的印象中。</p><p>对了，对于表白，我的意见是：男人在确定关系后再对女人“表白”，表明自己的情意，给女孩补充安全感。这才是“表白”的真正作用。</p><p><br></p><p style=""color:#999;font-size:13px;font-style:italic;"">更新时间：2021-02-01</p>",34,https://www.weiwei567.com/addons/mm_las/images/ktfl/ktmr.png
2003,成为VIP会员，可全面解锁所有课程哦！,"<p></p><p><strong>什么是表白？</strong></p><p></p><p>表白是指向女生表达你对她的兴趣，算是一种兴趣声明。</p><p>表白是关系升级的一个转折点，明确你们两人关系定位的一种声明。</p><p></p><p>其目的只有一个：让女生接受你对她的兴趣，来合理化双方的关系。</p><p>表白在整个关系升级过程中是重要的环节。如果没有这个环节，女生会对你的发展意图感到迷惑，对你的兴趣产生怀疑。</p><p>“表白死”的陷阱关系升级有个必须的前提条件，是你们相互有一定的吸引和可得性，如果没有这个前提肯定会迈入“表白死”的陷阱。</p><p></p><p><strong>什么是表白死？</strong></p><p>
表白死是指：男人向女人表白后，被女人拒绝，从而令关系急转直下，吸引和舒适感锐减。</p><p>在约会学系统中，表白是一个极少提及的话题。语言上的表白其实是不必要的，因为有很多其它的表达方式可以代替。</p><p>比如身体语言、给予可得性、肢体接触、升级等等。</p><p>表白死源自2个因素：</p><p>1. 相互吸引或可得性不足；</p><p>2. 给予了对方过多的压力，让对方需要一下子承担起具有排他性的恋人角色，让对方在面临没有预期的情况下感到不舒适。</p><p>传统表白方式的问题在传统思维里，表白是向女生表达自己的兴趣，这可以通常是一句“我爱你”或者是“你可以做我女朋友吗？”</p><p>如果对方接受你的表白，那代表她需要承担起恋人的角色责任，但在对方还没有准备好的情况下，这样的表达会形成太大的压力，所以女生会本能地拒绝来逃避这种压力，避免这个责任。</p><p>这也说明了为什么很多男人在表白这一环节掉链子，掉进表白死的陷阱。</p><p><strong>什么是表白阶梯？</strong></p><p>
表白阶梯你必须学会不同方式、不同程度的表白，避免女生拒绝你以后就不能回头的尴尬。表白遵循着“表白阶梯”的原理，由浅至深的让女生慢慢接受你对她的兴趣。</p><p>对女生的兴趣声明，不一定一张嘴就要说“我爱你”，开始可以由隐晦的声明来代替。如“你眼睛很漂亮”、“我觉得你是个心地善良的女孩”等是比较浅层的兴趣声明，它不会给女生造成任何的压力或者尴尬。</p><p>也就是你对她的称赞也算是兴趣声明的一种；相对比浅层的兴趣声明，像“其实我觉得你是个吸引人的女孩”、“我觉得你性格挺好的，我比较喜欢性格好的女生”会表达出你对女生更多的兴趣；</p><p>至于“我喜欢你”“做我女朋友”一类的兴趣声明，是最明确的表达，这是“表白台阶”最顶层的表白。</p><p>兴趣声明的直白度是根据女生被吸引程度而决定的，如果女生完全被你吸引，你可以运用最明确的表白，这会让你们的关系迅速得到提升，但一般情况下都不建议对女生表达最明确的兴趣声明。</p><p><strong>逆向表白</strong></p><p></p><p>逆向表白是指说女生对自己感兴趣来表达你对她的兴趣声明。它的原理是预先假设女生的兴趣意向，再补充一个让对方合理化思维的理由。</p><p>“其实我觉得你挺喜欢我的，或者说你并不讨厌我，我相信你不会跟一个你讨厌的人见面。”就是很好的一个例子，当然这里的前提也是女生不讨厌你被你吸引。</p><p>回应：表白成功/表白失败</p><p></p><p>如果表白成功，代表她愿意承担起恋人的责任，那你就好好享受一段新的关系。</p><p>如果表白不成功，你应该忽略女生的回应，不要被女生拒绝后的那种负面情绪所影响，重新在吸引环节下功夫。</p><p>不要问女生“为什么？”本来女生没想过具体原因，但因为你追问，她需要找到一个理由来合理化你和她自己，一旦她找到了，她就必须保持着一致性。</p><p><br></p><p style=""color:#999;font-size:13px;font-style:italic;"">更新时间：2021-01-29</p>",34,https://www.weiwei567.com/addons/mm_las/images/ktfl/ktmr.png
2002,成为VIP会员，可全面解锁所有课程哦！,"<p></p><p>表白了？失败了！怎么办？！</p><p>比如这种问题：“我不适合你，你会找到更好的。”当女孩说这样的话的意思是，我对你还没有感觉，你还没有吸引到我，你还没有让我喜欢上你。或者通俗的讲这就是她在“拒绝”你的表白。</p><p>好了，我们言归正转。</p><p>我知道，绝大多数男人都会碰到和你类似的情况。他们身边有这样一个女孩，可能是他身边的同事、同学开始聊得不错觉得挺投缘的，于是就渐渐产生了好感；或者是一个以前就喜欢她，但因为种种原因有段时间没有联系，又因为机缘巧合，你和她再一次相遇……</p><p>无论何种原因，何时、何地，当你发现你开始喜欢一个女孩。你就开始越陷越深，无法自拔，甚至挖地三尺。她和你讲的任何一句话，你都细细琢磨，她给你的任何一个笑容，都会让你开心老半天。</p><p>直到有一天你终于忍不住，开始幻想，如果她能成为自己的女朋友那该多好。但你又能做什么呢</p><p>对绝大多数男人而言，一旦有了这样的念头，噩梦就开始了。他们开始想方设法讨好女人，送女人礼物，发关心她的短信，当然也包括向女人“表白”。他们天真的以为，这样做就是“努力”赢得女人的方法，结果换来的就是：</p><p>“我不适合你，你会找到更好的。”</p><p>“我一直把你当最好的朋友。”</p><p>“你就像我的哥哥/亲人，我不想破坏这份友谊。”</p><p>我曾经打过一个比方，如果你还没有吸引到女人，那你的表白就好比在扔硬币，正面是“拒绝”，反面是“我们还是做朋友吧”这样的话，只有侧面（也就是，你只有把硬币扔的竖起来）她才会答应。</p><p>还有更糟糕的。</p><p>我发现70%以上的男人，在表白失败后，会觉得可能这次我运气不好，或者可能我的表白方式出了问题，然后在网上搜索各种各样的“表白”方法，精心准备小礼物。在几天或者几个礼拜后再次向女生表白，甚至有一些会死缠烂打，甚至苦苦哀求来博得同情……</p><p>非常糟糕！如果你走到这一步，那么女人100%还是会拒绝你，并且为挽回她增加难度。</p><p>这就好比，一个你完全没有兴趣的女人，她向你示好或者表白被你拒绝了，然后她每天坚持给你打电话，告诉她有多么喜欢你，可以为你做牛做马。你每天起来都可以看到她在半夜给你发了10条短信，中午的时候总是在微信、qq上问你吃饭了没有，晚上你想玩会游戏，她却不停得在给你打电话……</p><p>你会有什么感觉？</p><p>你会觉得烦！你会更加厌恶她，你会不接她的电话，不回她的短信，不加她的微信、qq，甚至大声怒斥，让她不要再骚扰你。</p><p>你绝对会这么做，所以女人也会！</p><p>那究竟怎么做才能让女孩和你在一起，同意成为你的女朋友呢？</p><p>方法，很简单！就是让她先喜欢上你，就是让她被你吸引，或者我称作激起她“吸引”的情绪。</p><p>如果有个你很喜欢的女孩子，她想要和你在一起，她需要做什么？</p><p>她需不需要送你礼物，对你讲很感人的表白的话</p><p>不需要，你巴不得呢！你们可以自然而然的在一起。那么作为男人其实也一样，如果你的所作所为，你的性格，你的魅力能够吸引到她。那么接下来的事情就水到渠成，该约出来的时候约出来，然后肢体亲密度升级（牵手——接吻——抚摸），一切自然而然，水到渠成。</p><p>而“表白”对激起女人被你“吸引”的情绪没有任何帮助，甚至只会阻碍吸引的产生，因为：</p><p><strong>1. 表白使得女人最喜欢的男人的“神秘感”消失。</strong></p><p></p><p>有个数据表明，世界上最畅销的书是我们称作言情小说的书。而这些书籍的读者基本都是女性。这些言情小说有个经典的框架，就是从都到尾都是女主角在猜这个男主角到底喜不喜欢自己，他有的表现好像是喜欢自己，但又好像不是……就这个情节反反复复写个200来页，就有那么多女人会去看，为什么？</p><p>因为女人就是喜欢搞不清楚这个男人到底喜不喜欢自己的感觉，她们总是喜欢猜测“他到底喜不喜欢我”，这让她们享受。这让她们觉得这个男人有神秘感，这种感觉对女人而言就像我们男人看“A”片一样爽。而你的表白就无情的摧毁了女人“享受”的权利。</p><p><strong>2. 表白是不够男人的行为。</strong></p><p></p><p>这点你一定觉得很难理解，但这是事实，在女人眼里表白是不够男人的行为。因为，那些真正有魅力的男人从来不去向女人表白，而是让女人喜欢上自己，被自己吸引。他们自信、幽默、风趣，总是很了解女人的情绪，以及如何吸引她们。</p><p>而“表白”往往是那些不知如何下手的哥们的无奈之举，他们不懂的如何吸引女人，所以也找不出更好的方法，只能选择表白来碰碰运气。从另一个角度来讲，表白等于是把决定权交给了女人，这是女人很不喜欢的。也是非常低“社交价值”的行为。</p><p></p><p>记住在一段恋情中永远是男人掌握主动，所以永远是由男人来选择是不是可以和这个女人在一起，而不是把这个权利交给女人。</p><p>好，接下去我要讲的可能是你最关心的，就是在表白失败后该怎么做？可能我讲的东西你会觉得有点怪，但是如果你真的还想增加挽回她的机会的话，那么严格按照我说的方法去做。但在看下去之前，确保你已经完全明白我上面所说的这些东西了，因为在我看来，我上面讲的东西，远比我下面要讲的具体方法和技巧重要得多。</p><p>我们继续。</p><p>如果我是你，首先我会意识到她现在对我的印象是我的“社交价值”比她低，所以她还没有喜欢我，并且她明显地知道了我喜欢她，所以，她会避我开，因为她会担心如果她继续和我联系，会让我误解我和她还有戏。</p><p>换句话说，我在她喜欢上你之前对她表露我对她的喜欢，让她对我产生了防御心理，导致她会避开我。</p><p><strong>表白死了后可以避免尴尬的几项：</strong></p><p><strong>1. 起码在接下来的2个月里不再主动联系她，不给她发短信，不电话，不聊微信、QQ。</strong></p><p></p><p>除非她在网上主动找你，否则坚决不理。 即使是她主动找你，每一次的聊天和对话，必须，记住是必须是你主动找借口离开，告诉她你忙，有事，以后再聊。</p><p><strong>2. 每天都换签名，告诉你活的很好。</strong></p><p></p><p>在你微信、QQ的签名里，包括你的朋友圈、qzone 微博，博客，开心网，人人网等等她能看到的地方，每天都换签名，签名都要讲你今天玩得怎么高兴，去哪里了，做了什么有意思的事，这个目的就是要通过这样的潜沟通传递给她：没有你，我的人生照样快乐。——提升了你的社交价值。</p><p><strong>3. 发出与其他女生暧昧的签名。</strong></p><p></p><p>在一个礼拜之后，你可以在微信、qq，新浪微博，博客，开心网，人人网上贴你和其他女生玩的照片，甚至在微信、qq的签名里，涉及其他女生和你暧昧的话，比如加其他女生的名字。比如： 菲菲，春节没法陪你，抱歉。 再如： 嫣然，谢谢你送的礼物，很可爱。等等之类的签名，让她感觉到你还有其他女生喜欢你。 ——提高你的社交价值</p><p><strong>4. 研究怎么吸引女人，怎么和女生建立吸引。</strong></p><p></p><p>上面3个只是技巧，更重要的还是你对男女吸引的理解，很明显，从你刚才的信里说的“表露了最真实的专情”，说明你还需要去学习男女吸引的本质，到底什么让女人喜欢上男人。 到底什么是真情？ 我以前也表露真情，从来没有成功过。 但一旦我去研究了怎么吸引女人，怎么和女生建立吸引，一切都变了。</p><p>所以，如果你内在对吸引，对男女关系还是没有改变的，没有学习提升的话，即使你挽回了她，你最后也会失去她。 但是，如果你从内而外让自己变得更加有魅力，更加懂得吸引学，那么，你不但能吸引到她，而且还会吸引到更多其她女生，包括那些你现在根本不敢想象的女生。</p><p><br></p><p style=""color:#999;font-size:13px;font-style:italic;"">更新时间：2021-01-30</p>",34,https://www.weiwei567.com/addons/mm_las/images/ktfl/ktmr.png
2001,成为VIP会员，可全面解锁所有课程哦！,"<p></p><p>很多人会说知难而退，我不太同意。</p><p>被拒绝也不是完全没希望了。人心其实都没那么死，女孩子嘛有人追哪怕嘴巴上说很厌恶，但实际上还是会自我感觉良好一下的。</p><p>所以如果你还想追到她的话，要做以下几件事情：</p><p><strong>第一，不要有任何过激的举动。</strong></p><p></p><p>不要妄想通过某件事情感动对方，然后大翻盘，不可能的，只会最后大崩盘。</p><p><strong>第二，不要消极态度。</strong></p><p></p><p>不要给对方感觉好像她拒绝了你是她错了那样，关于表白的事情也不要再提了，让这件事情过去就好。</p><p><strong>第三，不要老在她面前做出一副我为了你而改变的样子。</strong></p><p></p><p>好像我为追到你做出了多少多少的努力，这种事情和第一条一样，给对方都是压力。</p><p>做到上面三条可以扭转目前的颓势，起码可以渐渐关系正常化起来。</p><p>然后就是在她认为你已经可以把她当作好朋友的时候和你再给她致命一击。
 </p><p><br></p><p style=""color:#999;font-size:13px;font-style:italic;"">更新时间：2021-02-02</p>",34,https://www.weiwei567.com/addons/mm_las/images/ktfl/ktmr.png
2000,成为VIP会员，可全面解锁所有课程哦！,"<p></p><p>表白是关系升级的一个转折点，明确你们两人关系定位的一种声明。</p><p>
其目的只有一个：让女生接受你对她的兴趣，来合理化双方的关系。</p><p>
表白在整个关系升级过程中是重要的环节。</p><p></p><p>那么应该如何正确表白呢？</p><p><strong>1.“表白死”的陷阱</strong></p><p>关系升级有个必须的前提条件，是你们相互有一定的吸引和可得性，如果没有这个前提肯定会迈入“表白死”的陷阱。</p><p>表白死是指：男人向女人表白后，被女人拒绝，从而令关系急转直下，吸引和舒适感锐减。</p><p>语言上的表白其实是不必要的，因为有很多其它的表达方式可以代替。</p><p>表白死源自2个因素：</p><p>1） 相互吸引或可得性不足；</p><p>2） 给予了对方过多的压力，让对方需要一下子承担起具有排他性的恋人角色，让对方在面临没有预期的情况下感到不舒适。</p><p><strong>2. 传统表白方式的问题</strong></p><p>在传统思维里，表白是向女生表达自己的兴趣，这可以通常是一句“我爱你”或者是“你可以做我女朋友吗？”</p><p>如果对方接受你的表白，那代表她需要承担起恋人的角色责任。但在对方还没有准备好的情况下，这样的表达会形成太大的压力。所以女生会本能地拒绝来逃避这种压力，避免这个责任。</p><p>这也说明了为什么很多男人在表白这一环节掉链子，掉进表白死的陷阱。</p><p><strong>3. 表白阶梯</strong></p><p>你必须学会不同方式、不同程度的表白，避免女生拒绝你以后就不能回头的尴尬。</p><p>表白遵循着“表白阶梯”的原理，由浅至深的让女生慢慢接受你对她的兴趣。</p><p>对女生的兴趣声明，不一定一张嘴就要说“我爱你”，开始可以由隐晦的声明来代替。</p><p>如“你眼睛很漂亮”、“我觉得你是个心地善良的女孩”等是比较浅层的兴趣声明。它不会给女生造成任何的压力或者尴尬，也就是你对她的称赞也算是兴趣声明的一种；相对比浅层的兴趣声明，像“其实我觉得你是个吸引人的女孩“、 “我觉得你性格挺好的，我比较喜欢性格好的女生”会表达出你对女生更多的兴趣；至于“我喜欢你”“做我女朋友”一类的兴趣声明，是最明确的表达，这是“表白台阶”最顶层的表白。</p><p>兴趣声明的直白度是根据女生被吸引程度而决定的。如果女生完全被你吸引，你可以运用最明确的表白。这会让你们的关系迅速得到提升，但一般情况下都不建议对女生表达最明确的兴趣声明。
 <strong>4. 逆向表白</strong></p><p>逆向表白是指说女生对自己感兴趣来表达你对她的兴趣声明。</p><p>它的原理是预先假设女生的兴趣意向，再补充一个让对方合理化思维的理由。</p><p>“其实我觉得你挺喜欢我的，或者说你并不讨厌我，我相信你不会跟一个你讨厌的人见面。”</p><p>就是很好的一个例子，当然这里的前提也是女生不讨厌你被你吸引。
 <strong>5. 回应：表白成功/表白失败</strong></p><p>如果表白成功，代表她愿意承担起恋人的责任，那你就好好享受一段新的关系。</p><p>如果表白不成功，你应该忽略女生的回应，不要被女生拒绝后的那种负面情绪所影响，重新在吸引环节下功夫。</p><p><strong>6. 不要问女生“为什么？”</strong></p><p>本来女生没想过具体原因，但因为你追问，她需要找到一个理由来合理化你和她自己，一旦她找到了，她就必须保持着一致性。
 </p><p><br></p><p style=""color:#999;font-size:13px;font-style:italic;"">更新时间：2021-01-29</p>",34,https://www.weiwei567.com/addons/mm_las/images/ktfl/ktmr.png
1999,成为VIP会员，可全面解锁所有课程哦！,"<p></p><p>很多男生认为，只要对女生好，女人就自然会接受我。但是，在现实生活中并不如此。</p><p>恋爱是一门艺术，只有懂得一些技巧，才能更好地追到自己喜欢的女生。</p><p><strong>追女孩有哪些技巧呢？</strong></p><p><strong>1. 女人喜欢“坏男人”，只会对女人好的男人，早晚会被发好人卡。</strong></p><p>这里不是说，不能对女人好。这要看时机的，如果她已经是你的女朋友或者老婆了，那么就尽情把她宠上天吧。如果你还在追她，那你应该要知道，什么时候好，什么时候“坏”。</p><p><strong>2. 做一个幽默的人。</strong></p><p></p><p>如果，你是一个不幽默的人，那你可以在网上找一些笑话，死记硬背下来。在她不开心的时候讲给她听，她会知道，这是你为了在网上找一些笑话，背下来的，她会非常开心。</p><p><strong>3. 给到她需要的安全感。</strong></p><p>一个女人会因为依赖上一个人，进而喜欢上这个人。当她在生活中，或者工作中，遇到什么困难，你都能够像男人一样，帮她把事情都摆平。</p><p><strong>4. 展示自己淘气的一面。</strong></p><p></p><p>当你得知你有情敌的时候。你要故意在她面前吃醋，耍小孩脾气，让她看到你另外的一面。</p><p><strong>5. 温暖她的心</strong></p><p></p><p>在一个风雪交加的晚上，为她送上一晚热汤。能够温暖她的心。</p><p><strong>6. 用心对待她的朋友，帮助她的朋友。</strong></p><p>记住，她的朋友是你最好的僚机。有时候，她朋友的一句话，胜过你做十件事。</p><p><strong>7. 多拍合照</strong></p><p></p><p>一起出去玩的时候，记得多帮她拍照，两人合照。在时机成熟的时候，你把照片都洗出来，贴满你房间的墙上。</p><p><strong>8. “调戏”她。</strong></p><p></p><p>跟她在一起的时候，经常“调戏”一下她。比如说，你今天的头发怎么这么好看啊，像一朵蘑菇。</p><p>然后，你就准备接受她的粉拳。打打闹闹才能产生爱的火花。</p><p>在很多时候，爱一个人，利用一些恋爱的小技巧，你会发现，你所做的事情是顺其自然，不是刻意而为之的。</p><p><br></p><p style=""color:#999;font-size:13px;font-style:italic;"">更新时间：2021-01-31</p>",34,https://www.weiwei567.com/addons/mm_las/images/ktfl/ktmr.png
1998,成为VIP会员，可全面解锁所有课程哦！,"<p></p><p>之前看了一期非诚勿扰，刚好谈到这个问题，让我印象很深刻。</p><p>问：想表白但怕做不成朋友，如何取舍？
黄老师很坚定的说，宁可不要朋友也要表白。</p><p>我觉得很对，因为如果你是以找一个女生并且爱她，只爱她，很多年。你是应该勇敢的，朋友和女朋友妻子不一样，以后你有了妻子，曾经的暗恋对象有没有表白过，结果如何，已经都无关紧要了。</p><p>所以，按照这个想法，我曾经给和我关系非常非常好的两个女生表白了，两个是相隔好久，是两段故事，也确实喜欢。现状时，一个我们现在已经没有联系了，见到也很尴尬，另一个还有联系，但也有些奇怪了。我明白了张爱玲那句“我们回不去了。”</p><p>
我的一个朋友说“干嘛要表白，保持那种暧昧关系就好”，这个朋友怀着这样的想法，有很多妹子围着。</p><p>我还是相信我一开始的观点，但我单身。朋友有女朋友，而且不缺女闺蜜。我不知道别人会怎样，我会一直坚持自己，喜欢就是喜欢，不喜欢就不要去招惹，绝不暧昧。</p><p><br></p><p style=""color:#999;font-size:13px;font-style:italic;"">更新时间：2021-01-30</p>",34,https://www.weiwei567.com/addons/mm_las/images/ktfl/ktmr.png
1997,成为VIP会员，可全面解锁所有课程哦！,"<p></p><p>你可以自己想一下，她都是在什么时间段找你，是在失恋后还是无聊的时候，如果在这两种情况下找你，那么恭喜你，你已经成为备胎大军中的一员。</p><p>如果想改变一下的话可以试试这样，在她不理你时你表面上也不用太在意她。当然了，只是表面上，多和别的女生聊聊天，尽量聊得开心些，让她认为你有可能放弃她了。当她再次找上你的时候，你别太表现的那么殷勤。</p><p></p><p>记住，勇敢一点，女生都是矜持的。你可以试着吻她，那样你的成功几率会非常高。</p><p><br></p><p style=""color:#999;font-size:13px;font-style:italic;"">更新时间：2021-02-01</p>",34,https://www.weiwei567.com/addons/mm_las/images/ktfl/ktmr.png
1996,成为VIP会员，可全面解锁所有课程哦！,"<p>
            你知道表白这个词的含义吗？</p><p>你发现了没，身边很多久经沙场的感情老兵们，他们都喜欢对别人说：表白什么啊？提前暴露自己目的，引起对方防范，又莽撞又羞耻，傻。</p><p>是啊，表白是什么啊？表白象征着什么啊？表白了就不是幼稚的喜欢了，就是爱了吗？</p><p>没那么简单吧？</p><p>表白，我理解为，从感情领域，向对方【宣战】。</p><p>宣战，暴露自己战略意图，让对方防范————从功利角度来说，甚至不如偷袭and和平演变的效果更好，更和谐或者更有侵略性...</p><p>但为什么很多人选择表白？</p><p>因为表白是一种态度，尤其往往是弱者对强者宣战，如“亮剑”精神一般的，视死如归，舍我其谁的态度。它表示了自己就算愿意抗下所有自卑，抗下所有缺点和对胜利的渺茫，也愿意为了一线希望，为了自己这份感情的重量，为了日后不留遗憾，而果敢地选择...送人头。</p><p>你打算这么做吗？你想要的就是这个吗？你确定你喜欢的是他，不是他的优点，不是他贴在外表的一系列标签和勋章，愿意向他表示————“我要侵略你，我要向你宣战”吗？</p><p>╮(￣▽￣)╭我依旧喜欢对问题少女们说这句老话：相信我，少女，你们所执着的东西其实往往已经不是【他】，而是你胆怯和逃避了多年后，积攒下来的，对自己青涩青春一份【宣判】，一份对自己执念的【悼词】，一个在你的臆想中已经抽象化和概念化的【人影】而已。</p><p>这是你的独角戏，他只是被枪指着的靶而已。</p><p>因为你很可能根本不了解他生活中是怎样一个人，有哪些缺点，有哪些癖好，梦想是什么，怎么打算的，喜欢吃什么，一周撸几次，交过多少个女朋友，喜欢什么样的姑娘，etc。</p><p>你喜欢的只是他在你这个二维视角的投影罢了。</p><p>因为你怂，你没有去交流，很少去了解他。</p><p>如果你现在不给自己一个交代，不给自己的心意一个满意的答复————可能这份心意会逐渐变质腐烂，会留下一团空缺，让悔恨销魂蚀骨。</p><p>所以你要的是给自己一个交代，而不是他怎么样。</p><p>——————结论——————</p><p>所以，随自己的心意就好。</p><p>反正你表白或不表白，就我旁观者的经验看来，结局不会有多大改变。</p><p>如果想表白，就去！不要罗嗦，马上去！不化妆不打扮，不穿蓝衣白裙，不要鲜衣怒马！让他看到真实的你，勇敢的你，青春年少，穿着土气校服的你！</p><p>冲上去就是干！打不过就跑！</p><p>如果想逃跑，觉得捞不着好处没必要丢脸，就认怂！跑个痛快！不要在意别人怎么说，因为感情就是自私的，你就是在为自己念头做答复！</p><p>人没必要对自己傲娇，不是吗？</p><p>对事不对人，我这里说的其实不仅仅是你，也是过去的我，过去的我们。</p><p>我相信没有什么放不下的人，放不下的感情————只有放不下的悔恨与得不到的耿耿于怀，以及逃避的1000种借口而已。</p><p><br></p><p style=""color:#999;font-size:13px;font-style:italic;"">更新时间：2021-02-02</p>",34,https://www.weiwei567.com/addons/mm_las/images/ktfl/ktmr.png
1995,成为VIP会员，可全面解锁所有课程哦！,"<p></p><p>感觉这种东西，讲究天时、地利、人和，举个例子就是某一天这个女孩心情非常好，真好那天她偶然认识了你，说不定她对你就产生了好感，但如果那天那个女孩心情很糟糕，或者之前不久刚分了手，或者其他的情况，那么那个时候的她很难对一个人产生好感。</p><p>另外，可能某一段时间你状态特别好，人也自信，桃花就很多。但另一段时间你遭遇了挫折，整个人都没自信，谁会喜欢上你呢？所以说感觉，真的不是你有多优秀有多努力就可以产生的，确实要靠运气，也就是所谓的缘分。</p><p>女生，多数都是很相信缘分的，对于爱情，她们相信感觉这种东西。这也就解释了为啥表面上看起来完全不般配的俩人竟然是情侣。</p><p>如果一个女生在对你没感觉之前，千万不要表白，或者你对她表现的太热情。让一个对你没感觉的女生感觉到你喜欢他，就会给她压力，她内心就会本能的开启警戒模式，就会让她认为你是送上门的东西，感情就已经处于不平等的状态了，这是基本上不可能有补救的方法的。</p><p>如果想跟一个女孩在一起，最好的办法，就是<strong>让她喜欢上你</strong>。而让她喜欢上你的方法，并不是你为她做了很多，对她特别好。有的人只要自然的做自己就可以吸引到女生，有些人可能需要一些技巧，但无一例外的是要有一个好的心态–自信，平常心。技巧，好的心态都可以通过锻炼来提升。比如你以前可能并不知道带女生去哪里玩，那你可以去了解去查。</p><p>如果她还不了解你，那试着投其所好。</p><p>如果她在心里已经给你下了没感觉的定义，要想再改变很难，时间很长，并且在这么长的周期里她也会和别的男生谈，基本是无解的事情。</p><p>喜欢一个人，想要和她在一起，唯一的办法就是让她也喜欢上你！</p><p>不要抱着一定要追到的想法，在没有追到之前不要付出真感情，付出真感情你会伤的很深，要记住即使对她好给她温情也只是一种手段而已。目的就是要让她在心里一点一滴积累对你的好感。</p><p><br></p><p style=""color:#999;font-size:13px;font-style:italic;"">更新时间：2021-02-02</p>",34,https://www.weiwei567.com/addons/mm_las/images/ktfl/ktmr.png
